item_sku,product_name,product_category,supplier_name,Product Origin,order_date,arrival_date,supplier_lead_time_days,quantity_received,quantity_sold,items_spoiled,current_stock_level,base_price_php,Order Transaction ID,expiry_date,shelf life days,spoilage_sensitivity,base_price,cost_price,selling_price,daily_demand
SKU-7704,Premium Berries 250g,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",6/27/2025,6/28/2025,1,42,41,1,0,299,TXN-500789,7/8/2025,10,High,299,220,299,6
SKU-7708,Cold Brew Coffee 250ml,Beverages,Manila Liquid Bottlers Inc,"Valenzuela, Metro Manila",6/27/2025,6/28/2025,1,91,88,3,0,130,TXN-500236,7/12/2025,14,Medium,130,85,130,13
SKU-7705,Chilled Fruit Juice 1L,Beverages,Manila Liquid Bottlers Inc,"Valenzuela, Metro Manila",6/27/2025,6/28/2025,1,126,121,5,0,155,TXN-500236,7/28/2025,30,Low,155,110,155,18
SKU-7701,Fresh Milk 1L,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",6/27/2025,6/29/2025,2,126,124,2,0,165,TXN-500905,7/13/2025,14,High,165,120,165,14
SKU-7707,Local Calamansi Pack 500g,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",6/27/2025,6/29/2025,2,135,130,5,0,95,TXN-500789,7/13/2025,14,Medium,95,60,95,15
SKU-7703,Organic Salad Mix,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",6/27/2025,6/28/2025,1,96,84,12,0,180,TXN-500789,7/5/2025,7,High,180,130,180,12
SKU-7707,Local Calamansi Pack 500g,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",6/28/2025,6/30/2025,2,136,133,3,0,95,TXN-500315,7/14/2025,14,Medium,95,60,95,17
SKU-7704,Premium Berries 250g,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",6/28/2025,6/30/2025,2,42,40,2,0,299,TXN-500315,7/10/2025,10,High,299,220,299,6
SKU-7704,Premium Berries 250g,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",6/28/2025,6/30/2025,2,35,34,1,0,299,TXN-500315,7/10/2025,10,High,299,220,299,5
SKU-7703,Organic Salad Mix,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",6/28/2025,6/29/2025,1,99,77,22,0,180,TXN-500315,7/6/2025,7,High,180,130,180,11
SKU-7704,Premium Berries 250g,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",6/28/2025,6/30/2025,2,30,29,1,0,299,TXN-500315,7/10/2025,10,High,299,220,299,5
SKU-7706,Chilled Cheese Block 500g,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",6/28/2025,6/30/2025,2,30,28,2,0,260,TXN-502140,8/14/2025,45,Low,260,190,260,5
SKU-7707,Local Calamansi Pack 500g,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",6/28/2025,6/30/2025,2,120,119,1,0,95,TXN-500315,7/14/2025,14,Medium,95,60,95,15
SKU-7703,Organic Salad Mix,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",6/28/2025,6/30/2025,2,88,77,11,0,180,TXN-500315,7/7/2025,7,High,180,130,180,11
SKU-7703,Organic Salad Mix,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",6/28/2025,6/29/2025,1,90,70,20,0,180,TXN-500315,7/6/2025,7,High,180,130,162,10
SKU-7701,Fresh Milk 1L,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",6/28/2025,6/29/2025,1,135,130,5,0,165,TXN-502140,7/13/2025,14,High,165,120,165,15
SKU-7703,Organic Salad Mix,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",6/29/2025,6/30/2025,1,108,84,24,0,180,TXN-500082,7/7/2025,7,High,180,130,135,12
SKU-7707,Local Calamansi Pack 500g,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",6/29/2025,7/1/2025,2,112,111,1,0,95,TXN-500082,7/15/2025,14,Medium,95,60,95,16
SKU-7705,Chilled Fruit Juice 1L,Beverages,Manila Liquid Bottlers Inc,"Valenzuela, Metro Manila",6/29/2025,7/1/2025,2,133,128,5,0,155,TXN-501580,7/31/2025,30,Low,155,110,155,19
SKU-7705,Chilled Fruit Juice 1L,Beverages,Manila Liquid Bottlers Inc,"Valenzuela, Metro Manila",6/29/2025,6/30/2025,1,144,140,4,0,155,TXN-501580,7/30/2025,30,Low,155,110,139.5,18
SKU-7706,Chilled Cheese Block 500g,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",6/29/2025,7/1/2025,2,20,19,1,0,260,TXN-501873,8/15/2025,45,Low,260,190,260,4
SKU-7703,Organic Salad Mix,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",6/29/2025,7/1/2025,2,96,84,12,0,180,TXN-500082,7/8/2025,7,High,180,130,180,12
SKU-7703,Organic Salad Mix,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",6/29/2025,7/1/2025,2,77,74,3,0,180,TXN-500082,7/8/2025,7,High,180,130,180,11
SKU-7703,Organic Salad Mix,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",6/29/2025,7/1/2025,2,55,54,1,0,180,TXN-500082,7/8/2025,7,High,180,130,180,11
SKU-7706,Chilled Cheese Block 500g,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",6/29/2025,6/30/2025,1,28,27,1,0,260,TXN-501873,8/14/2025,45,Low,260,190,195,4
SKU-7704,Premium Berries 250g,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",6/29/2025,6/30/2025,1,45,44,1,0,299,TXN-500082,7/10/2025,10,High,299,220,299,5
SKU-7701,Fresh Milk 1L,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",6/29/2025,6/30/2025,1,78,75,3,0,165,TXN-501873,7/14/2025,14,High,165,120,165,13
SKU-7706,Chilled Cheese Block 500g,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",6/29/2025,7/1/2025,2,30,29,1,0,260,TXN-501873,8/15/2025,45,Low,260,190,260,5
SKU-7707,Local Calamansi Pack 500g,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",6/29/2025,7/1/2025,2,112,110,2,0,95,TXN-500082,7/15/2025,14,Medium,95,60,95,16
SKU-7706,Chilled Cheese Block 500g,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",6/29/2025,6/30/2025,1,35,34,1,0,260,TXN-501873,8/14/2025,45,Low,260,190,260,5
SKU-7705,Chilled Fruit Juice 1L,Beverages,Manila Liquid Bottlers Inc,"Valenzuela, Metro Manila",6/30/2025,7/1/2025,1,140,134,6,0,155,TXN-501044,7/31/2025,30,Low,155,110,155,20
SKU-7702,Greek Yogurt 500g,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",6/30/2025,7/2/2025,2,35,33,2,0,245,TXN-501071,7/23/2025,21,Medium,245,185,245,7
SKU-7701,Fresh Milk 1L,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",6/30/2025,7/1/2025,1,112,108,4,0,165,TXN-501071,7/15/2025,14,High,165,120,165,14
SKU-7703,Organic Salad Mix,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",6/30/2025,7/2/2025,2,66,65,1,0,180,TXN-501458,7/9/2025,7,High,180,130,180,11
SKU-7704,Premium Berries 250g,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",6/30/2025,7/2/2025,2,45,44,1,0,299,TXN-501458,7/12/2025,10,High,299,220,299,5
SKU-7704,Premium Berries 250g,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",6/30/2025,7/1/2025,1,48,47,1,0,299,TXN-501458,7/11/2025,10,High,299,220,299,6
SKU-7703,Organic Salad Mix,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",6/30/2025,7/2/2025,2,77,74,3,0,180,TXN-501458,7/9/2025,7,High,180,130,180,11
SKU-7707,Local Calamansi Pack 500g,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",6/30/2025,7/2/2025,2,119,115,4,0,95,TXN-501458,7/16/2025,14,Medium,95,60,71.25,17
SKU-7701,Fresh Milk 1L,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",6/30/2025,7/1/2025,1,117,113,4,0,165,TXN-501071,7/15/2025,14,High,165,120,165,13
SKU-7702,Greek Yogurt 500g,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",6/30/2025,7/2/2025,2,35,34,1,0,245,TXN-501071,7/23/2025,21,Medium,245,185,245,7
SKU-7707,Local Calamansi Pack 500g,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",6/30/2025,7/1/2025,1,119,115,4,0,95,TXN-501458,7/15/2025,14,Medium,95,60,95,17
SKU-7702,Greek Yogurt 500g,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",6/30/2025,7/2/2025,2,40,39,1,0,245,TXN-501071,7/23/2025,21,Medium,245,185,245,8
SKU-7706,Chilled Cheese Block 500g,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",6/30/2025,7/1/2025,1,35,33,2,0,260,TXN-501071,8/15/2025,45,Low,260,190,260,5
SKU-7706,Chilled Cheese Block 500g,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",6/30/2025,7/2/2025,2,30,29,1,0,260,TXN-501071,8/16/2025,45,Low,260,190,260,5
SKU-7701,Fresh Milk 1L,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",6/30/2025,7/2/2025,2,70,68,2,0,165,TXN-501071,7/16/2025,14,High,165,120,165,14
SKU-7702,Greek Yogurt 500g,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",6/30/2025,7/2/2025,2,40,39,1,0,245,TXN-501071,7/23/2025,21,Medium,245,185,245,8
SKU-7702,Greek Yogurt 500g,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",6/30/2025,7/1/2025,1,42,41,1,0,245,TXN-501071,7/22/2025,21,Medium,245,185,245,7
SKU-7703,Organic Salad Mix,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",7/1/2025,7/3/2025,2,90,70,20,0,180,TXN-500008,7/10/2025,7,High,180,130,162,10
SKU-7701,Fresh Milk 1L,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",7/1/2025,7/3/2025,2,126,123,3,0,165,TXN-500584,7/17/2025,14,High,165,120,165,14
SKU-7707,Local Calamansi Pack 500g,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",7/1/2025,7/3/2025,2,153,149,4,0,95,TXN-500008,7/17/2025,14,Medium,95,60,85.5,17
SKU-7708,Cold Brew Coffee 250ml,Beverages,Manila Liquid Bottlers Inc,"Valenzuela, Metro Manila",7/1/2025,7/3/2025,2,112,110,2,0,130,TXN-501382,7/17/2025,14,Medium,130,85,130,14
SKU-7705,Chilled Fruit Juice 1L,Beverages,Manila Liquid Bottlers Inc,"Valenzuela, Metro Manila",7/1/2025,7/3/2025,2,144,143,1,0,155,TXN-501382,8/2/2025,30,Low,155,110,155,18
SKU-7706,Chilled Cheese Block 500g,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",7/1/2025,7/3/2025,2,35,33,2,0,260,TXN-500584,8/17/2025,45,Low,260,190,260,5
SKU-7702,Greek Yogurt 500g,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",7/1/2025,7/3/2025,2,56,54,2,0,245,TXN-500584,7/24/2025,21,Medium,245,185,245,8
SKU-7705,Chilled Fruit Juice 1L,Beverages,Manila Liquid Bottlers Inc,"Valenzuela, Metro Manila",7/1/2025,7/2/2025,1,114,112,2,0,155,TXN-501382,8/1/2025,30,Low,155,110,139.5,19
SKU-7708,Cold Brew Coffee 250ml,Beverages,Manila Liquid Bottlers Inc,"Valenzuela, Metro Manila",7/1/2025,7/3/2025,2,98,96,2,0,130,TXN-501382,7/17/2025,14,Medium,130,85,130,14
SKU-7702,Greek Yogurt 500g,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",7/1/2025,7/3/2025,2,49,47,2,0,245,TXN-500584,7/24/2025,21,Medium,245,185,245,7
SKU-7703,Organic Salad Mix,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",7/1/2025,7/2/2025,1,96,84,12,0,180,TXN-500008,7/9/2025,7,High,180,130,180,12
SKU-7702,Greek Yogurt 500g,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",7/1/2025,7/2/2025,1,48,46,2,0,245,TXN-500584,7/23/2025,21,Medium,245,185,245,8
SKU-7703,Organic Salad Mix,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",7/1/2025,7/3/2025,2,66,64,2,0,180,TXN-500008,7/10/2025,7,High,180,130,180,11
SKU-7708,Cold Brew Coffee 250ml,Beverages,Manila Liquid Bottlers Inc,"Valenzuela, Metro Manila",7/1/2025,7/2/2025,1,112,107,5,0,130,TXN-501382,7/16/2025,14,Medium,130,85,130,14
SKU-7702,Greek Yogurt 500g,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",7/1/2025,7/3/2025,2,64,63,1,0,245,TXN-500584,7/24/2025,21,Medium,245,185,245,8
SKU-7708,Cold Brew Coffee 250ml,Beverages,Manila Liquid Bottlers Inc,"Valenzuela, Metro Manila",7/1/2025,7/3/2025,2,84,82,2,0,130,TXN-501382,7/17/2025,14,Medium,130,85,130,14
SKU-7702,Greek Yogurt 500g,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",7/1/2025,7/3/2025,2,56,54,2,0,245,TXN-500584,7/24/2025,21,Medium,245,185,220.5,7
SKU-7708,Cold Brew Coffee 250ml,Beverages,Manila Liquid Bottlers Inc,"Valenzuela, Metro Manila",7/1/2025,7/3/2025,2,117,115,2,0,130,TXN-501382,7/17/2025,14,Medium,130,85,130,13
SKU-7706,Chilled Cheese Block 500g,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",7/1/2025,7/3/2025,2,24,23,1,0,260,TXN-500584,8/17/2025,45,Low,260,190,260,4
SKU-7705,Chilled Fruit Juice 1L,Beverages,Manila Liquid Bottlers Inc,"Valenzuela, Metro Manila",7/2/2025,7/4/2025,2,126,124,2,0,155,TXN-501284,8/3/2025,30,Low,155,110,155,18
SKU-7706,Chilled Cheese Block 500g,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",7/2/2025,7/3/2025,1,25,24,1,0,260,TXN-501539,8/17/2025,45,Low,260,190,195,5
SKU-7701,Fresh Milk 1L,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",7/2/2025,7/3/2025,1,135,132,3,0,165,TXN-501539,7/17/2025,14,High,165,120,148.5,15
SKU-7707,Local Calamansi Pack 500g,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",7/2/2025,7/3/2025,1,119,115,4,0,95,TXN-502097,7/17/2025,14,Medium,95,60,85.5,17
SKU-7706,Chilled Cheese Block 500g,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",7/2/2025,7/4/2025,2,35,34,1,0,260,TXN-501539,8/18/2025,45,Low,260,190,260,5
SKU-7703,Organic Salad Mix,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",7/2/2025,7/4/2025,2,84,83,1,0,180,TXN-502097,7/11/2025,7,High,180,130,180,12
SKU-7704,Premium Berries 250g,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",7/2/2025,7/4/2025,2,42,41,1,0,299,TXN-502097,7/14/2025,10,High,299,220,299,6
SKU-7705,Chilled Fruit Juice 1L,Beverages,Manila Liquid Bottlers Inc,"Valenzuela, Metro Manila",7/2/2025,7/3/2025,1,180,176,4,0,155,TXN-501284,8/2/2025,30,Low,155,110,155,20
SKU-7701,Fresh Milk 1L,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",7/2/2025,7/4/2025,2,98,97,1,0,165,TXN-501539,7/18/2025,14,High,165,120,165,14
SKU-7708,Cold Brew Coffee 250ml,Beverages,Manila Liquid Bottlers Inc,"Valenzuela, Metro Manila",7/2/2025,7/4/2025,2,78,75,3,0,130,TXN-501284,7/18/2025,14,Medium,130,85,130,13
SKU-7702,Greek Yogurt 500g,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",7/3/2025,7/5/2025,2,49,48,1,0,245,TXN-500110,7/26/2025,21,Medium,245,185,220.5,7
SKU-7708,Cold Brew Coffee 250ml,Beverages,Manila Liquid Bottlers Inc,"Valenzuela, Metro Manila",7/3/2025,7/4/2025,1,84,83,1,0,130,TXN-500204,7/18/2025,14,Medium,130,85,130,12
SKU-7705,Chilled Fruit Juice 1L,Beverages,Manila Liquid Bottlers Inc,"Valenzuela, Metro Manila",7/3/2025,7/4/2025,1,90,86,4,0,155,TXN-500204,8/3/2025,30,Low,155,110,155,18
SKU-7703,Organic Salad Mix,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",7/3/2025,7/5/2025,2,108,84,24,0,180,TXN-501004,7/12/2025,7,High,180,130,162,12
SKU-7702,Greek Yogurt 500g,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",7/3/2025,7/4/2025,1,42,41,1,0,245,TXN-500110,7/25/2025,21,Medium,245,185,245,7
SKU-7708,Cold Brew Coffee 250ml,Beverages,Manila Liquid Bottlers Inc,"Valenzuela, Metro Manila",7/3/2025,7/5/2025,2,96,94,2,0,130,TXN-500204,7/19/2025,14,Medium,130,85,130,12
SKU-7703,Organic Salad Mix,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",7/3/2025,7/5/2025,2,77,74,3,0,180,TXN-501004,7/12/2025,7,High,180,130,180,11
SKU-7702,Greek Yogurt 500g,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",7/3/2025,7/4/2025,1,56,54,2,0,245,TXN-500110,7/25/2025,21,Medium,245,185,245,8
SKU-7702,Greek Yogurt 500g,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",7/3/2025,7/5/2025,2,40,38,2,0,245,TXN-500110,7/26/2025,21,Medium,245,185,245,8
SKU-7707,Local Calamansi Pack 500g,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",7/3/2025,7/4/2025,1,153,150,3,0,95,TXN-501004,7/18/2025,14,Medium,95,60,95,17
SKU-7704,Premium Berries 250g,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",7/3/2025,7/5/2025,2,40,39,1,0,299,TXN-501004,7/15/2025,10,High,299,220,299,5
SKU-7707,Local Calamansi Pack 500g,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",7/3/2025,7/5/2025,2,102,100,2,0,95,TXN-501004,7/19/2025,14,Medium,95,60,95,17
SKU-7706,Chilled Cheese Block 500g,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",7/3/2025,7/4/2025,1,25,24,1,0,260,TXN-500110,8/18/2025,45,Low,260,190,260,5
SKU-7707,Local Calamansi Pack 500g,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",7/3/2025,7/5/2025,2,80,78,2,0,95,TXN-501004,7/19/2025,14,Medium,95,60,85.5,16
SKU-7707,Local Calamansi Pack 500g,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",7/3/2025,7/5/2025,2,128,126,2,0,95,TXN-501004,7/19/2025,14,Medium,95,60,95,16
SKU-7702,Greek Yogurt 500g,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",7/3/2025,7/4/2025,1,42,41,1,0,245,TXN-500110,7/25/2025,21,Medium,245,185,220.5,7
SKU-7708,Cold Brew Coffee 250ml,Beverages,Manila Liquid Bottlers Inc,"Valenzuela, Metro Manila",7/3/2025,7/4/2025,1,91,87,4,0,130,TXN-500204,7/18/2025,14,Medium,130,85,130,13
SKU-7707,Local Calamansi Pack 500g,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",7/4/2025,7/6/2025,2,128,126,2,0,95,TXN-500338,7/20/2025,14,Medium,95,60,71.25,16
SKU-7705,Chilled Fruit Juice 1L,Beverages,Manila Liquid Bottlers Inc,"Valenzuela, Metro Manila",7/4/2025,7/6/2025,2,108,107,1,0,155,TXN-500363,8/5/2025,30,Low,155,110,139.5,18
SKU-7703,Organic Salad Mix,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",7/4/2025,7/6/2025,2,77,76,1,0,180,TXN-500338,7/13/2025,7,High,180,130,162,11
SKU-7705,Chilled Fruit Juice 1L,Beverages,Manila Liquid Bottlers Inc,"Valenzuela, Metro Manila",7/4/2025,7/6/2025,2,144,138,6,0,155,TXN-500363,8/5/2025,30,Low,155,110,139.5,18
SKU-7708,Cold Brew Coffee 250ml,Beverages,Manila Liquid Bottlers Inc,"Valenzuela, Metro Manila",7/4/2025,7/5/2025,1,84,83,1,0,130,TXN-500363,7/19/2025,14,Medium,130,85,117,12
SKU-7702,Greek Yogurt 500g,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",7/4/2025,7/6/2025,2,56,53,3,0,245,TXN-500888,7/27/2025,21,Medium,245,185,245,7
SKU-7702,Greek Yogurt 500g,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",7/4/2025,7/5/2025,1,40,38,2,0,245,TXN-500888,7/26/2025,21,Medium,245,185,245,8
SKU-7701,Fresh Milk 1L,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",7/4/2025,7/5/2025,1,98,95,3,0,165,TXN-500888,7/19/2025,14,High,165,120,165,14
SKU-7704,Premium Berries 250g,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",7/4/2025,7/6/2025,2,54,53,1,0,299,TXN-500338,7/16/2025,10,High,299,220,224.25,6
SKU-7703,Organic Salad Mix,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",7/4/2025,7/5/2025,1,66,65,1,0,180,TXN-500338,7/12/2025,7,High,180,130,180,11
SKU-7707,Local Calamansi Pack 500g,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",7/4/2025,7/5/2025,1,153,152,1,0,95,TXN-500338,7/19/2025,14,Medium,95,60,95,17
SKU-7703,Organic Salad Mix,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",7/4/2025,7/6/2025,2,66,65,1,0,180,TXN-500338,7/13/2025,7,High,180,130,135,11
SKU-7701,Fresh Milk 1L,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",7/4/2025,7/5/2025,1,104,102,2,0,165,TXN-500888,7/19/2025,14,High,165,120,165,13
SKU-7706,Chilled Cheese Block 500g,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",7/4/2025,7/6/2025,2,32,30,2,0,260,TXN-500888,8/20/2025,45,Low,260,190,260,4
SKU-7708,Cold Brew Coffee 250ml,Beverages,Manila Liquid Bottlers Inc,"Valenzuela, Metro Manila",7/4/2025,7/6/2025,2,91,87,4,0,130,TXN-500363,7/20/2025,14,Medium,130,85,130,13
SKU-7705,Chilled Fruit Juice 1L,Beverages,Manila Liquid Bottlers Inc,"Valenzuela, Metro Manila",7/4/2025,7/5/2025,1,126,124,2,0,155,TXN-500363,8/4/2025,30,Low,155,110,155,18
SKU-7703,Organic Salad Mix,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",7/4/2025,7/6/2025,2,88,77,11,0,180,TXN-500338,7/13/2025,7,High,180,130,180,11
SKU-7708,Cold Brew Coffee 250ml,Beverages,Manila Liquid Bottlers Inc,"Valenzuela, Metro Manila",7/4/2025,7/5/2025,1,117,114,3,0,130,TXN-500363,7/19/2025,14,Medium,130,85,130,13
SKU-7702,Greek Yogurt 500g,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",7/4/2025,7/5/2025,1,42,40,2,0,245,TXN-500888,7/26/2025,21,Medium,245,185,245,7
SKU-7707,Local Calamansi Pack 500g,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",7/5/2025,7/6/2025,1,90,88,2,0,95,TXN-500111,7/20/2025,14,Medium,95,60,95,15
SKU-7702,Greek Yogurt 500g,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",7/5/2025,7/6/2025,1,56,55,1,0,245,TXN-500168,7/27/2025,21,Medium,245,185,245,7
SKU-7703,Organic Salad Mix,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",7/5/2025,7/6/2025,1,55,52,3,0,180,TXN-500111,7/13/2025,7,High,180,130,180,11
SKU-7707,Local Calamansi Pack 500g,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",7/5/2025,7/6/2025,1,90,88,2,0,95,TXN-500111,7/20/2025,14,Medium,95,60,95,18
SKU-7708,Cold Brew Coffee 250ml,Beverages,Manila Liquid Bottlers Inc,"Valenzuela, Metro Manila",7/5/2025,7/6/2025,1,108,106,2,0,130,TXN-501845,7/20/2025,14,Medium,130,85,97.5,12
SKU-7706,Chilled Cheese Block 500g,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",7/5/2025,7/6/2025,1,35,34,1,0,260,TXN-500168,8/20/2025,45,Low,260,190,260,5
SKU-7708,Cold Brew Coffee 250ml,Beverages,Manila Liquid Bottlers Inc,"Valenzuela, Metro Manila",7/5/2025,7/6/2025,1,98,94,4,0,130,TXN-501845,7/20/2025,14,Medium,130,85,130,14
SKU-7704,Premium Berries 250g,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",7/5/2025,7/7/2025,2,40,38,2,0,299,TXN-500111,7/17/2025,10,High,299,220,299,5
SKU-7701,Fresh Milk 1L,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",7/5/2025,7/6/2025,1,105,103,2,0,165,TXN-500168,7/20/2025,14,High,165,120,165,15
SKU-7702,Greek Yogurt 500g,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",7/5/2025,7/6/2025,1,40,38,2,0,245,TXN-500168,7/27/2025,21,Medium,245,185,245,8
SKU-7702,Greek Yogurt 500g,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",7/5/2025,7/6/2025,1,56,54,2,0,245,TXN-500168,7/27/2025,21,Medium,245,185,245,7
SKU-7707,Local Calamansi Pack 500g,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",7/5/2025,7/7/2025,2,80,79,1,0,95,TXN-500111,7/21/2025,14,Medium,95,60,95,16
SKU-7708,Cold Brew Coffee 250ml,Beverages,Manila Liquid Bottlers Inc,"Valenzuela, Metro Manila",7/5/2025,7/7/2025,2,108,107,1,0,130,TXN-501845,7/21/2025,14,Medium,130,85,130,12
SKU-7701,Fresh Milk 1L,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",7/5/2025,7/7/2025,2,117,115,2,0,165,TXN-500168,7/21/2025,14,High,165,120,165,13
SKU-7704,Premium Berries 250g,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",7/6/2025,7/7/2025,1,25,24,1,0,299,TXN-500986,7/17/2025,10,High,299,220,299,5
SKU-7706,Chilled Cheese Block 500g,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",7/6/2025,7/7/2025,1,36,34,2,0,260,TXN-501988,8/21/2025,45,Low,260,190,260,4
SKU-7704,Premium Berries 250g,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",7/6/2025,7/7/2025,1,36,35,1,0,299,TXN-500986,7/17/2025,10,High,299,220,299,6
SKU-7703,Organic Salad Mix,Produce,MetroGrown Agri-Hub,"Quezon City, Metro Manila",7/6/2025,7/8/2025,2,96,84,12,0,180,TXN-500986,7/15/2025,7,High,180,130,162,12
SKU-7701,Fresh Milk 1L,Dairy,Hacienda Dairy Corp,"Pasig City, Metro Manila",7/6/2025,7/7/2025,1,126,123,3,0,165,TXN-501988,7/21/2025,14,High,165,120,165,14
